week_number,month,province,product_name,category,avg_temperature_level,rainfall_level,tourism_level,payday_week,holiday_type,festival_season,school_season,urbanization_level,avg_income_level,demand_score,estimated_units_sold
40,October,Eastern,Frozen Fish,Frozen Foods,Medium,Medium,Medium,Yes,None,No,Yes,Low,Low,286.29,276
24,June,Sabaragamuwa,Lion Beer,Alcohol,High,High,Low,Yes,None,No,Yes,Low,Medium,551.06,480
32,August,Northern,Dhal,Staples,High,Low,Low,No,None,No,Yes,Low,Low,359.18,311
20,May,Central,Coca-Cola,Beverages,Medium,High,Medium,Yes,Vesak,Yes,Yes,Medium,Medium,458.77,598
12,March,Western,Prima Noodles,Instant Foods,High,Low,Medium,Yes,None,No,Yes,High,High,648.57,1047
22,May,Uva,Lion Beer,Alcohol,High,Medium,Low,No,None,No,Yes,Low,Low,341.14,309
3,January,Uva,Lion Beer,Alcohol,Medium,Medium,Low,Yes,None,No,Yes,Low,Low,351.18,292
51,December,Northern,Jaggery,Sweeteners,Medium,High,Low,Yes,Christmas,Yes,No,Low,Low,340.07,236
46,November,Central,Wheat Flour,Staples,Medium,Medium,Medium,No,None,No,Yes,Medium,Medium,357.75,382
12,March,North Central,Prima Noodles,Instant Foods,High,Medium,Medium,No,None,No,Yes,Low,Low,373.93,355
6,February,North Central,Sunflower Oil,Cooking Essentials,Medium,High,Medium,No,None,No,Yes,Low,Low,313.41,272
14,April,Western,Munchee Biscuits,Snacks,High,Low,Medium,No,None,No,No,High,High,624.12,963
8,February,Southern,Jaggery,Sweeteners,Medium,Medium,High,Yes,Poya,Yes,Yes,Medium,Medium,359.82,456
50,December,Sabaragamuwa,Anchor Milk Powder,Dairy,Medium,Medium,Low,No,None,No,No,Low,Medium,235.43,180
29,July,North Western,Lantern Materials,Seasonal/Ritual,High,Medium,Low,No,None,No,Yes,Medium,Medium,270.67,368
9,March,North Central,Frozen Fish,Frozen Foods,High,Medium,Medium,No,None,No,Yes,Low,Low,228.18,175
27,July,Eastern,Arrack,Alcohol,High,Low,High,No,None,No,Yes,Low,Low,285.84,202
33,August,Uva,Jaggery,Sweeteners,High,Medium,Low,No,None,No,Yes,Low,Low,252.12,181
38,September,Western,Elephant Ginger Beer,Beverages,Medium,High,Medium,No,Poya,Yes,Yes,High,High,549.12,750
38,September,Western,Elephant Ginger Beer,Beverages,Medium,High,Medium,No,Poya,Yes,Yes,High,High,770.15,1256
2,January,North Central,Arrack,Alcohol,Medium,High,Medium,No,None,No,Yes,Low,Low,247.54,232
49,December,North Central,Lion Beer,Alcohol,Medium,High,Low,No,None,No,No,Low,Low,200.09,147
15,April,Western,Rice Flour,Staples,High,Low,Medium,Yes,Sinhala_Tamil_New_Year,Yes,No,High,High,1695.08,2823
15,April,Northern,Rice,Staples,High,Medium,Low,No,Sinhala_Tamil_New_Year,Yes,No,Low,Low,266.36,246
43,October,North Central,Prima Noodles,Instant Foods,Medium,Medium,Low,No,None,No,Yes,Low,Low,304.25,241
28,July,Western,Pepsi,Beverages,High,High,Medium,Yes,None,No,Yes,High,High,1803.2,2993
1,January,Central,Munchee Biscuits,Snacks,Medium,Medium,High,No,Christmas,Yes,Yes,Medium,Medium,1467.0,1638
32,August,North Central,Coconut Oil,Cooking Essentials,High,Low,Low,Yes,None,No,Yes,Low,Low,341.76,283
41,October,North Western,Kotmale Yoghurt,Dairy,Medium,Low,Low,No,None,No,Yes,Medium,Medium,272.19,344
51,December,Eastern,Maggi Noodles,Instant Foods,Medium,High,Medium,Yes,Christmas,Yes,No,Low,Low,487.25,414
42,October,Northern,Canned Fish,Canned Goods,Medium,Medium,Low,No,Poya,Yes,Yes,Low,Low,343.33,232
22,May,Western,Candles,Seasonal/Ritual,High,High,Medium,No,None,No,Yes,High,High,575.92,798
38,September,Eastern,Coca-Cola,Beverages,Medium,Low,Medium,No,Poya,Yes,Yes,Low,Low,199.38,169
28,July,Western,Sunflower Oil,Cooking Essentials,High,High,Medium,Yes,None,No,Yes,High,High,586.08,1075
33,August,Southern,Anchor Milk Powder,Dairy,High,High,Medium,No,None,No,Yes,Medium,Medium,526.82,681
17,April,Northern,Ice Cream,Frozen Foods,High,Medium,Low,No,Eid,Yes,No,Low,Low,500.32,433
27,July,North Western,Coca-Cola,Beverages,High,Medium,Low,No,None,No,Yes,Medium,Medium,769.12,942
14,April,Eastern,Frozen Fish,Frozen Foods,High,Medium,Medium,No,None,No,No,Low,Low,256.35,211
49,December,Western,Washing Powder,Household,Medium,Medium,Medium,No,None,No,No,High,High,537.87,919
10,March,Sabaragamuwa,Anchor Milk Powder,Dairy,High,Low,Low,No,None,No,Yes,Low,Medium,535.88,435
27,July,North Western,Sugar,Sweeteners,High,Medium,Low,No,None,No,Yes,Medium,Medium,497.0,578
38,September,Western,Jaggery,Sweeteners,Medium,High,Medium,No,Poya,Yes,Yes,High,High,805.41,1312
6,February,Central,Munchee Biscuits,Snacks,Medium,Medium,High,No,None,No,Yes,Medium,Medium,602.15,792
32,August,North Central,Tea Leaves,Beverages,High,Low,Low,Yes,None,No,Yes,Low,Low,244.34,215
7,February,Central,Elephant Ginger Beer,Beverages,Medium,Medium,High,Yes,None,No,Yes,Medium,Medium,932.85,1001
28,July,Southern,Washing Powder,Household,High,High,Medium,No,None,No,Yes,Medium,Medium,357.77,431
31,July,Western,Sunflower Oil,Cooking Essentials,High,High,Medium,No,None,No,Yes,High,High,599.95,1054
52,December,Western,Tea Leaves,Beverages,Medium,Medium,Medium,No,Christmas,Yes,No,High,High,757.28,1330
13,March,North Central,Elephant Ginger Beer,Beverages,High,Medium,Medium,No,Poya,Yes,Yes,Low,Low,509.26,443
23,June,Uva,Anchor Milk Powder,Dairy,High,Medium,Low,No,None,No,Yes,Low,Low,319.49,323
3,January,Uva,Prima Noodles,Instant Foods,Medium,Medium,Low,Yes,None,No,Yes,Low,Low,489.16,438
50,December,Sabaragamuwa,Necto,Beverages,Medium,Medium,Low,No,None,No,No,Low,Medium,257.36,218
5,February,Southern,Sugar,Sweeteners,Medium,Medium,High,No,None,No,Yes,Medium,Medium,463.94,574
35,August,Northern,Lantern Materials,Seasonal/Ritual,High,Low,Low,Yes,None,No,Yes,Low,Low,227.67,203
46,November,Uva,Coca-Cola,Beverages,Medium,Medium,Low,No,None,No,Yes,Low,Low,197.26,176
24,June,Southern,Necto,Beverages,High,High,Medium,Yes,None,No,Yes,Medium,Medium,998.16,1199
41,October,Southern,Rice,Staples,Medium,Low,Medium,No,None,No,Yes,Medium,Medium,361.08,486
44,November,Eastern,MD Crackers,Snacks,Medium,High,Medium,Yes,Deepavali,Yes,Yes,Low,Low,342.96,264
9,March,Northern,Canned Fish,Canned Goods,High,Medium,Low,No,None,No,Yes,Low,Low,287.05,254
49,December,Central,Coconut Oil,Cooking Essentials,Medium,Medium,Medium,No,None,No,No,Medium,Medium,447.94,440
28,July,North Central,Jaggery,Sweeteners,High,Low,Low,Yes,None,No,Yes,Low,Low,251.51,213
48,November,Western,Maggi Noodles,Instant Foods,Medium,Medium,Medium,Yes,None,No,Yes,High,High,932.72,1405
3,January,Uva,Wheat Flour,Staples,Medium,Medium,Low,Yes,None,No,Yes,Low,Low,245.14,211
42,October,Eastern,Jaggery,Sweeteners,Medium,Medium,Medium,No,Poya,Yes,Yes,Low,Low,610.7,511
17,April,Eastern,Jaggery,Sweeteners,High,Medium,Medium,No,Eid,Yes,No,Low,Low,283.86,244
42,October,Northern,Wheat Flour,Staples,Medium,Medium,Low,No,Poya,Yes,Yes,Low,Low,418.18,338
20,May,North Central,Maggi Noodles,Instant Foods,High,Low,Low,No,Vesak,Yes,Yes,Low,Low,293.7,253
50,December,Eastern,Ice Cream,Frozen Foods,Medium,High,Medium,No,None,No,No,Low,Low,285.93,244
33,August,Northern,Maggi Noodles,Instant Foods,High,Low,Low,No,None,No,Yes,Low,Low,406.3,369
40,October,Eastern,Maggi Noodles,Instant Foods,Medium,Medium,Medium,Yes,None,No,Yes,Low,Low,387.01,374
47,November,Northern,Munchee Biscuits,Snacks,Medium,High,Low,Yes,Poya,Yes,Yes,Low,Low,370.52,345
5,February,Uva,Anchor Milk Powder,Dairy,Medium,Medium,Low,No,None,No,Yes,Low,Low,319.74,306
19,May,Central,Necto,Beverages,Medium,High,Medium,No,None,No,Yes,Medium,Medium,545.42,685
22,May,North Western,Tea Leaves,Beverages,High,Medium,Low,No,None,No,Yes,Medium,Medium,318.9,405
33,August,Sabaragamuwa,Elephant Ginger Beer,Beverages,High,High,Low,No,None,No,Yes,Low,Medium,610.52,476
37,September,Sabaragamuwa,Sugar,Sweeteners,Medium,High,Low,No,None,No,Yes,Low,Medium,478.84,428
44,November,Uva,Lantern Materials,Seasonal/Ritual,Medium,Medium,Low,Yes,Deepavali,Yes,Yes,Low,Low,266.62,209
22,May,Sabaragamuwa,Sunflower Oil,Cooking Essentials,High,High,Low,No,None,No,Yes,Low,Medium,396.51,282
49,December,Central,Arrack,Alcohol,Medium,Medium,Medium,No,None,No,No,Medium,Medium,510.54,657
14,April,Sabaragamuwa,Dhal,Staples,High,Low,Low,No,None,No,No,Low,Medium,554.33,425
50,December,Central,Milo,Dairy,Medium,Medium,Medium,No,None,No,No,Medium,Medium,390.79,437
27,July,Uva,Dhal,Staples,High,Medium,Low,Yes,None,No,Yes,Low,Low,248.4,190
41,October,Central,Rice,Staples,Medium,Low,Medium,No,None,No,Yes,Medium,Medium,278.58,306
14,April,Northern,Rice Flour,Staples,High,Medium,Low,No,None,No,No,Low,Low,282.44,269
7,February,Sabaragamuwa,Rice,Staples,Medium,Medium,Low,No,None,No,Yes,Low,Medium,520.1,507
36,September,Sabaragamuwa,Ice Cream,Frozen Foods,Medium,High,Low,No,None,No,Yes,Low,Medium,328.05,263
19,May,Sabaragamuwa,Red Rice,Staples,High,High,Low,Yes,None,No,Yes,Low,Medium,388.98,312
4,January,Western,Ritzbury Chocolate,Snacks,Medium,Medium,Medium,No,Poya,Yes,Yes,High,High,651.88,1294
21,May,Central,Arrack,Alcohol,Medium,High,Medium,No,Vesak,Yes,Yes,Medium,Medium,80,119
10,March,Southern,Candles,Seasonal/Ritual,High,Low,High,No,None,No,Yes,Medium,Medium,531.77,515
25,June,Northern,Coca-Cola,Beverages,High,Low,Low,No,None,No,Yes,Low,Low,550.42,449
28,July,Eastern,Lantern Materials,Seasonal/Ritual,High,Low,High,Yes,None,No,Yes,Low,Low,299.94,236
24,June,Western,Pepsi,Beverages,High,High,Medium,Yes,None,No,Yes,High,High,1950.72,3464
24,June,Southern,Kotmale Yoghurt,Dairy,High,High,Medium,No,None,No,Yes,Medium,Medium,367.46,398
31,July,Western,Candles,Seasonal/Ritual,High,High,Medium,Yes,None,No,Yes,High,High,561.41,980
3,January,Southern,Prima Noodles,Instant Foods,Medium,Medium,High,No,None,No,Yes,Medium,Medium,555.11,793
22,May,Southern,Jaggery,Sweeteners,High,High,Medium,No,None,No,Yes,Medium,Medium,307.01,370
1,January,Western,Arrack,Alcohol,Medium,Medium,Medium,No,Christmas,Yes,Yes,High,High,1709.08,2936
33,August,Sabaragamuwa,Coconut Oil,Cooking Essentials,High,High,Low,No,None,No,Yes,Low,Medium,228.24,195
21,May,Sabaragamuwa,Maggi Noodles,Instant Foods,High,High,Low,No,Vesak,Yes,Yes,Low,Medium,775.95,609
33,August,North Western,Munchee Biscuits,Snacks,High,Medium,Low,No,None,No,Yes,Medium,Medium,439.64,485
4,January,Eastern,Necto,Beverages,Medium,High,Medium,Yes,Poya,Yes,Yes,Low,Low,287.05,245
30,July,Uva,Lantern Materials,Seasonal/Ritual,High,Medium,Low,No,Poya,Yes,Yes,Low,Low,190.95,175
29,July,Northern,Maggi Noodles,Instant Foods,High,Low,Low,No,None,No,Yes,Low,Low,452.64,358
3,January,Sabaragamuwa,Sunflower Oil,Cooking Essentials,Medium,Medium,Low,Yes,None,No,Yes,Low,Medium,419.56,315
44,November,Eastern,Anchor Milk Powder,Dairy,Medium,High,Medium,No,Deepavali,Yes,Yes,Low,Low,411.72,356
31,July,North Western,MD Crackers,Snacks,High,Medium,Low,Yes,None,No,Yes,Medium,Medium,389.51,444
3,January,Uva,Lantern Materials,Seasonal/Ritual,Medium,Medium,Low,Yes,None,No,Yes,Low,Low,233.15,202
44,November,North Western,Tea Leaves,Beverages,Medium,Medium,Low,Yes,Deepavali,Yes,Yes,Medium,Medium,591.36,825
29,July,Uva,Lantern Materials,Seasonal/Ritual,High,Medium,Low,No,None,No,Yes,Low,Low,271.76,254
8,February,Eastern,MD Crackers,Snacks,Medium,High,Medium,Yes,Poya,Yes,Yes,Low,Low,346.94,289
34,August,Sabaragamuwa,Lantern Materials,Seasonal/Ritual,High,High,Low,No,Poya,Yes,Yes,Low,Medium,393.32,348
2,January,Southern,Kotmale Yoghurt,Dairy,Medium,Medium,High,No,None,No,Yes,Medium,Medium,421.63,572
31,July,Central,Lion Beer,Alcohol,Low,High,High,Yes,None,No,Yes,Medium,Medium,1067.86,1233
39,September,Northern,Wheat Flour,Staples,Medium,Low,Low,No,None,No,Yes,Low,Low,399.79,327
2,January,North Western,Candles,Seasonal/Ritual,Medium,Medium,Low,No,None,No,Yes,Medium,Medium,295.21,347
13,March,Uva,Washing Powder,Household,High,Low,Low,No,Poya,Yes,Yes,Low,Low,265.41,238
34,August,Uva,Munchee Biscuits,Snacks,High,Medium,Low,No,Poya,Yes,Yes,Low,Low,234.2,228
51,December,Southern,Rice Flour,Staples,Medium,Medium,High,No,Christmas,Yes,No,Medium,Medium,390.65,436
14,April,North Central,Red Rice,Staples,High,Medium,Medium,No,None,No,No,Low,Low,315.9,257
34,August,North Western,Washing Powder,Household,High,Medium,Low,No,Poya,Yes,Yes,Medium,Medium,438.15,533
2,January,North Central,Pepsi,Beverages,Medium,High,Medium,No,None,No,Yes,Low,Low,262.44,205
26,June,Northern,Dhal,Staples,High,Low,Low,No,Poya,Yes,Yes,Low,Low,398.95,322
47,November,Uva,Lantern Materials,Seasonal/Ritual,Medium,Medium,Low,Yes,Poya,Yes,Yes,Low,Low,264.79,200
46,November,Eastern,Kotmale Yoghurt,Dairy,Medium,High,Medium,No,None,No,Yes,Low,Low,366.69,326
1,January,Sabaragamuwa,Ice Cream,Frozen Foods,Medium,Medium,Low,No,Christmas,Yes,Yes,Low,Medium,362.56,272
5,February,North Western,Arrack,Alcohol,Medium,Medium,Low,No,None,No,Yes,Medium,Medium,548.14,672
11,March,Eastern,Maggi Noodles,Instant Foods,High,Medium,Medium,Yes,None,No,Yes,Low,Low,496.09,380
52,December,North Central,Jaggery,Sweeteners,Medium,High,Low,Yes,Christmas,Yes,No,Low,Low,265.59,271
25,June,Eastern,Lion Beer,Alcohol,High,Low,High,No,None,No,Yes,Low,Low,331.37,255
45,November,Sabaragamuwa,Sugar,Sweeteners,Medium,Medium,Low,No,Deepavali,Yes,Yes,Low,Medium,652.15,574
40,October,Eastern,Rice Flour,Staples,Medium,Medium,Medium,Yes,None,No,Yes,Low,Low,299.21,213
33,August,Sabaragamuwa,Dhal,Staples,High,High,Low,No,None,No,Yes,Low,Medium,305.66,244
31,July,Southern,Red Rice,Staples,High,High,Medium,Yes,None,No,Yes,Medium,Medium,300.56,356
27,July,North Western,Arrack,Alcohol,High,Medium,Low,Yes,None,No,Yes,Medium,Medium,482.22,668
8,February,Northern,Anchor Milk Powder,Dairy,Medium,High,Low,Yes,Poya,Yes,Yes,Low,Low,500.78,429
42,October,Eastern,Munchee Biscuits,Snacks,Medium,Medium,Medium,No,Poya,Yes,Yes,Low,Low,370.35,277
8,February,Eastern,Washing Powder,Household,Medium,High,Medium,No,Poya,Yes,Yes,Low,Low,267.56,228
21,May,Eastern,Necto,Beverages,High,Low,Medium,No,Vesak,Yes,Yes,Low,Low,332.06,260
23,June,Northern,Prima Noodles,Instant Foods,High,Low,Low,No,None,No,Yes,Low,Low,442.48,353
36,September,Western,Sunflower Oil,Cooking Essentials,Medium,High,Medium,Yes,None,No,Yes,High,High,421.99,658
14,April,Western,Red Rice,Staples,High,Low,Medium,No,None,No,No,High,High,657.73,1052
5,February,Uva,Lion Beer,Alcohol,Medium,Medium,Low,No,None,No,Yes,Low,Low,309.3,248
50,December,Eastern,Washing Powder,Household,Medium,High,Medium,No,None,No,No,Low,Low,272.1,262
40,October,Uva,Candles,Seasonal/Ritual,Medium,Low,Low,Yes,None,No,Yes,Low,Low,283.08,228
51,December,Northern,Lion Beer,Alcohol,Medium,High,Low,Yes,Christmas,Yes,No,Low,Low,935.01,793
46,November,Sabaragamuwa,Prima Noodles,Instant Foods,Medium,Medium,Low,No,None,No,Yes,Low,Medium,429.58,320
16,April,North Central,Candles,Seasonal/Ritual,High,Medium,Medium,No,Sinhala_Tamil_New_Year,Yes,No,Low,Low,372.92,319
47,November,Southern,Rice Flour,Staples,Medium,Medium,High,Yes,Poya,Yes,Yes,Medium,Medium,551.82,658
4,January,Eastern,Coconut Oil,Cooking Essentials,Medium,High,Medium,Yes,Poya,Yes,Yes,Low,Low,322.47,276
11,March,Central,Lion Beer,Alcohol,Medium,Low,Medium,No,None,No,Yes,Medium,Medium,430.47,539
24,June,Eastern,Coca-Cola,Beverages,High,Low,High,Yes,None,No,Yes,Low,Low,652.5,481
48,November,Central,Munchee Biscuits,Snacks,Medium,Medium,Medium,No,None,No,Yes,Medium,Medium,484.82,568
47,November,Central,Coca-Cola,Beverages,Medium,Medium,Medium,No,Poya,Yes,Yes,Medium,Medium,435.14,557
2,January,Uva,Munchee Biscuits,Snacks,Medium,Medium,Low,No,None,No,Yes,Low,Low,330.03,285
27,July,Central,Sunflower Oil,Cooking Essentials,Low,High,High,No,None,No,Yes,Medium,Medium,299.87,379
2,January,Central,Anchor Milk Powder,Dairy,Medium,Medium,High,No,None,No,Yes,Medium,Medium,715.36,897
3,January,Central,Washing Powder,Household,Medium,Medium,High,No,None,No,Yes,Medium,Medium,489.27,695
1,January,Southern,Rice,Staples,Medium,Medium,High,No,Christmas,Yes,Yes,Medium,Medium,447.35,553
51,December,Southern,Coca-Cola,Beverages,Medium,Medium,High,Yes,Christmas,Yes,No,Medium,Medium,1188.9,1518
22,May,North Central,Tea Leaves,Beverages,High,Low,Low,No,None,No,Yes,Low,Low,271.88,229
43,October,Sabaragamuwa,Munchee Biscuits,Snacks,Medium,Low,Low,No,None,No,Yes,Low,Medium,392.39,396
11,March,Northern,Sugar,Sweeteners,High,Medium,Low,No,None,No,Yes,Low,Low,281.05,251
39,September,Western,Ritzbury Chocolate,Snacks,Medium,High,Medium,Yes,None,No,Yes,High,High,897.26,1235
45,November,North Western,Sugar,Sweeteners,Medium,Medium,Low,No,Deepavali,Yes,Yes,Medium,Medium,726.6,889
33,August,North Western,Ritzbury Chocolate,Snacks,High,Medium,Low,No,None,No,Yes,Medium,Medium,453.43,523
49,December,North Western,Lantern Materials,Seasonal/Ritual,Medium,Medium,Low,No,None,No,No,Medium,Medium,373.06,483
1,January,Northern,Candles,Seasonal/Ritual,Medium,High,Low,No,Christmas,Yes,Yes,Low,Low,303.09,257
26,June,Central,Wheat Flour,Staples,Low,High,Medium,No,Poya,Yes,Yes,Medium,Medium,483.08,578
7,February,Central,Frozen Fish,Frozen Foods,Medium,Medium,High,No,None,No,Yes,Medium,Medium,533.81,652
4,January,Central,Maggi Noodles,Instant Foods,Medium,Medium,High,No,Poya,Yes,Yes,Medium,Medium,566.01,692
47,November,Southern,Maggi Noodles,Instant Foods,Medium,Medium,High,No,Poya,Yes,Yes,Medium,Medium,463.14,604
29,July,Uva,MD Crackers,Snacks,High,Medium,Low,No,None,No,Yes,Low,Low,185.45,178
28,July,Central,Jaggery,Sweeteners,Low,High,High,Yes,None,No,Yes,Medium,Medium,425.83,590
16,April,Sabaragamuwa,Necto,Beverages,High,Low,Low,Yes,Sinhala_Tamil_New_Year,Yes,No,Low,Medium,650.34,554
32,August,Eastern,Wheat Flour,Staples,High,Low,High,Yes,None,No,Yes,Low,Low,231.9,206
17,April,North Central,Tea Leaves,Beverages,High,Medium,Medium,No,Eid,Yes,No,Low,Low,321.41,232
15,April,North Central,Rice Flour,Staples,High,Medium,Medium,No,Sinhala_Tamil_New_Year,Yes,No,Low,Low,1852.47,1729
1,January,North Central,Maggi Noodles,Instant Foods,Medium,High,Medium,No,Christmas,Yes,Yes,Low,Low,557.98,415
25,June,Southern,Sunflower Oil,Cooking Essentials,High,High,Medium,No,None,No,Yes,Medium,Medium,354.35,432
2,January,Southern,Lion Beer,Alcohol,Medium,Medium,High,No,None,No,Yes,Medium,Medium,641.73,780
10,March,North Western,Wheat Flour,Staples,High,Low,Low,No,None,No,Yes,Medium,Medium,500.04,623
43,October,Central,MD Crackers,Snacks,Medium,Low,Medium,No,None,No,Yes,Medium,Medium,483.65,613
19,May,Southern,Jaggery,Sweeteners,High,High,Medium,Yes,None,No,Yes,Medium,Medium,396.38,519
50,December,North Central,Munchee Biscuits,Snacks,Medium,High,Low,No,None,No,No,Low,Low,329.07,285
49,December,Central,Anchor Milk Powder,Dairy,Medium,Medium,Medium,No,None,No,No,Medium,Medium,497.1,503
35,August,Central,Sugar,Sweeteners,Low,High,High,No,None,No,Yes,Medium,Medium,356.3,407
16,April,Uva,Jaggery,Sweeteners,High,Low,Low,No,Sinhala_Tamil_New_Year,Yes,No,Low,Low,641.45,496
23,June,Sabaragamuwa,Canned Fish,Canned Goods,High,High,Low,Yes,None,No,Yes,Low,Medium,353.32,337
46,November,Sabaragamuwa,Milo,Dairy,Medium,Medium,Low,No,None,No,Yes,Low,Medium,489.74,448
4,January,Uva,Wheat Flour,Staples,Medium,Medium,Low,No,Poya,Yes,Yes,Low,Low,373.96,255
43,October,Southern,Canned Fish,Canned Goods,Medium,Low,Medium,Yes,None,No,Yes,Medium,Medium,574.56,627
31,July,North Western,Kotmale Yoghurt,Dairy,High,Medium,Low,No,None,No,Yes,Medium,Medium,486.77,669
47,November,Western,Elephant Ginger Beer,Beverages,Medium,Medium,Medium,No,Poya,Yes,Yes,High,High,661.2,1077
36,September,Western,Maggi Noodles,Instant Foods,Medium,High,Medium,Yes,None,No,Yes,High,High,988.14,1540
35,August,Northern,Coconut Oil,Cooking Essentials,High,Low,Low,Yes,None,No,Yes,Low,Low,292.84,248
11,March,Central,Arrack,Alcohol,Medium,Low,Medium,No,None,No,Yes,Medium,Medium,358.22,408
5,February,Central,Necto,Beverages,Medium,Medium,High,No,None,No,Yes,Medium,Medium,449.92,541
45,November,Southern,Munchee Biscuits,Snacks,Medium,Medium,High,No,Deepavali,Yes,Yes,Medium,Medium,1224.15,1393
26,June,North Central,Coconut Oil,Cooking Essentials,High,Low,Low,No,Poya,Yes,Yes,Low,Low,336.37,275
32,August,Southern,Dhal,Staples,High,High,Medium,Yes,None,No,Yes,Medium,Medium,466.42,562
31,July,North Central,Coca-Cola,Beverages,High,Low,Low,Yes,None,No,Yes,Low,Low,526.63,454
23,June,Southern,Dhal,Staples,High,High,Medium,Yes,None,No,Yes,Medium,Medium,379.46,423
22,May,Uva,Lantern Materials,Seasonal/Ritual,High,Medium,Low,No,None,No,Yes,Low,Low,286.51,225
11,March,Central,Lion Beer,Alcohol,Medium,Low,Medium,No,None,No,Yes,Medium,Medium,313.92,353
44,November,North Western,Elephant Ginger Beer,Beverages,Medium,Medium,Low,Yes,Deepavali,Yes,Yes,Medium,Medium,382.78,430
52,December,Uva,Washing Powder,Household,Medium,Medium,Low,Yes,Christmas,Yes,No,Low,Low,274.92,218
43,October,Southern,Kotmale Yoghurt,Dairy,Medium,Low,Medium,No,None,No,Yes,Medium,Medium,394.6,443
15,April,Northern,Necto,Beverages,High,Medium,Low,No,Sinhala_Tamil_New_Year,Yes,No,Low,Low,547.24,484
17,April,Eastern,Ritzbury Chocolate,Snacks,High,Medium,Medium,No,Eid,Yes,No,Low,Low,381.07,350
38,September,Sabaragamuwa,Rice,Staples,Medium,High,Low,No,Poya,Yes,Yes,Low,Medium,368.16,311
32,August,Northern,MD Crackers,Snacks,High,Low,Low,No,None,No,Yes,Low,Low,309.68,252
52,December,Sabaragamuwa,Maggi Noodles,Instant Foods,Medium,Medium,Low,No,Christmas,Yes,No,Low,Medium,320.68,252
50,December,North Western,Coca-Cola,Beverages,Medium,Medium,Low,No,None,No,No,Medium,Medium,288.51,297
45,November,Uva,Frozen Fish,Frozen Foods,Medium,Medium,Low,No,Deepavali,Yes,Yes,Low,Low,197.25,156
49,December,Northern,MD Crackers,Snacks,Medium,High,Low,No,None,No,No,Low,Low,239.6,207
30,July,Sabaragamuwa,Jaggery,Sweeteners,High,High,Low,No,Poya,Yes,Yes,Low,Medium,385.19,291
37,September,Central,Sunflower Oil,Cooking Essentials,Low,High,Medium,No,None,No,Yes,Medium,Medium,414.16,484
